,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,2111,2112,2113,2114,2115,2116,2117,2118,2119,2120
88,8098.45,8005.70,7913.42,7822.59,7733.42,7645.61,7558.70,7472.42,7386.62,7301.71,7218.38,7135.47,7052.31,6970.00,6889.11,6809.19,6730.29,6652.27,6574.90,6498.81,6423.11,6347.35,6272.86,6200.05,6127.80,6055.89,5985.48,5916.67,5847.78,5779.13,5711.64,5644.53,5578.33,5513.31,5448.85,5384.93,5321.86,5259.47,5197.81,5136.89,5076.43,5016.83,4958.10,4900.11,4842.71,4785.96,4729.93,4674.42,4619.50,4565.35,4511.87,4458.97,4406.68,4355.01,4303.94,4253.47,4203.60,4154.31,4105.59,4057.45,4009.88,3962.86,3916.39,3870.47,3825.08,3780.23,3735.90,3692.09,3648.80,3606.02,3563.73,3521.94,3480.65,3439.83,3399.50,3359.64,3320.24,3281.31,3242.83,3204.81,3167.23,3130.09,3093.39,3057.11,3021.27,2985.84,2950.83,2916.23,2882.03,2848.24,2814.84,2781.83,2749.21,2716.98,2685.12,2653.63,2622.52,2591.76,2561.37,2531.34,2501.66,2472.32,2443.33,2414.68,2386.37,2358.39,2330.73,2303.40,2276.39,2249.70,2223.32,2197.25,2171.48,2146.02,2120.86,2095.99,2071.41,2047.12,2023.12,1999.40,1975.95,1952.78,1929.88,1907.25,1884.89,1862.79,1840.94,1819.36,1798.02,1776.94,1756.10,1735.51,1715.16,1695.05,1675.17,1655.53,1636.12,1616.93,1597.97,1579.24
89,8964.51,8862.15,8760.70,8660.91,8562.20,8465.23,8369.68,8274.23,8179.49,8086.14,7994.16,7902.74,7811.05,7720.30,7630.98,7542.90,7455.96,7369.72,7284.65,7200.36,7116.70,7033.53,6951.29,6870.83,6791.10,6711.96,6634.17,6557.55,6481.66,6406.17,6331.32,6257.15,6184.16,6112.32,6041.13,5970.76,5900.91,5831.98,5763.88,5696.33,5629.70,5563.78,5498.75,5434.72,5371.25,5308.40,5246.35,5185.05,5124.48,5064.61,5005.39,4946.87,4889.03,4831.87,4775.38,4719.55,4664.37,4609.83,4555.93,4502.67,4450.02,4397.99,4346.57,4295.75,4245.53,4195.89,4146.83,4098.35,4050.43,4003.07,3956.27,3910.01,3864.30,3819.12,3774.47,3730.33,3686.72,3643.62,3601.02,3558.91,3517.30,3476.18,3435.54,3395.37,3355.67,3316.44,3277.66,3239.34,3201.47,3164.03,3127.04,3090.48,3054.35,3018.64,2983.34,2948.46,2913.99,2879.92,2846.25,2812.97,2780.08,2747.58,2715.45,2683.70,2652.33,2621.32,2590.67,2560.38,2530.44,2500.86,2471.62,2442.72,2414.16,2385.93,2358.04,2330.47,2303.22,2276.29,2249.68,2223.37,2197.38,2171.69,2146.30,2121.20,2096.40,2071.89,2047.67,2023.73,2000.06,1976.68,1953.57,1930.73,1908.15,1885.84,1863.80,1842.00,1820.47,1799.18,1778.15,1757.36
90,9952.25,9840.94,9730.36,9621.21,9513.82,9408.46,9303.99,9199.99,9097.02,8995.10,8894.47,8794.48,8694.64,8595.63,8498.15,8402.15,8306.95,8212.60,8119.19,8027.02,7935.95,7844.81,7754.81,7666.86,7579.58,7492.88,7407.42,7323.80,7240.60,7157.52,7075.62,6994.54,6914.37,6835.30,6757.29,6679.93,6603.24,6527.50,6452.60,6378.51,6305.22,6232.64,6161.19,6090.64,6020.79,5951.67,5883.41,5816.12,5749.31,5682.30,5616.08,5550.63,5485.95,5422.02,5358.83,5296.38,5234.65,5173.65,5113.36,5053.77,4994.87,4936.66,4879.13,4822.27,4766.07,4710.53,4655.63,4601.38,4547.75,4494.75,4442.37,4390.60,4339.43,4288.86,4238.88,4189.48,4140.66,4092.40,4044.71,3997.57,3950.99,3904.94,3859.43,3814.46,3770.00,3726.07,3682.65,3639.73,3597.31,3555.39,3513.95,3473.00,3432.53,3392.53,3352.99,3313.92,3275.30,3237.13,3199.40,3162.12,3125.26,3088.84,3052.85,3017.27,2982.11,2947.35,2913.01,2879.06,2845.51,2812.34,2779.57,2747.18,2715.16,2683.52,2652.25,2621.34,2590.79,2560.60,2530.75,2501.26,2472.11,2443.30,2414.83,2386.69,2358.87,2331.38,2304.21,2277.36,2250.82,2224.59,2198.66,2173.04,2147.72,2122.69,2097.95,2073.50,2049.34,2025.45,2001.85,1978.52
91,11125.29,11006.42,10888.37,10772.02,10657.53,10544.55,10432.74,10321.65,10211.35,10101.86,9993.91,9887.13,9779.93,9673.61,9569.06,9465.59,9363.07,9261.87,9161.56,9062.54,8964.25,8865.77,8768.64,8673.54,8579.56,8485.86,8393.48,8303.06,8213.01,8123.07,8034.26,7946.32,7859.08,7773.35,7688.73,7604.65,7521.23,7438.65,7357.18,7276.63,7196.55,7117.61,7039.74,6962.61,6886.27,6810.98,6736.58,6662.55,6589.17,6516.60,6444.82,6373.84,6303.64,6234.21,6165.54,6097.64,6030.48,5964.06,5898.37,5833.40,5769.15,5705.61,5642.77,5580.62,5519.15,5458.36,5398.25,5338.79,5279.99,5221.83,5164.32,5107.44,5051.19,4995.55,4940.53,4886.11,4832.30,4779.08,4726.44,4674.38,4622.90,4571.98,4521.62,4471.82,4422.57,4373.86,4325.68,4278.04,4230.92,4184.32,4138.24,4092.66,4047.58,4003.00,3958.91,3915.31,3872.18,3829.54,3787.36,3745.64,3704.39,3663.59,3623.24,3583.33,3543.86,3504.83,3466.23,3428.05,3390.29,3352.95,3316.02,3279.50,3243.38,3207.66,3172.33,3137.39,3102.83,3068.66,3034.86,3001.43,2968.37,2935.68,2903.35,2871.37,2839.74,2808.47,2777.53,2746.94,2716.69,2686.76,2657.17,2627.91,2598.96,2570.34,2542.03,2514.03,2486.34,2458.95,2431.87,2405.09
92,12473.69,12348.50,12224.33,12101.51,11980.02,11860.51,11742.40,11624.74,11507.83,11392.13,11277.75,11163.93,11050.23,10937.63,10826.41,10716.18,10607.44,10499.50,10392.68,10287.24,10182.11,10076.93,9973.12,9871.40,9770.49,9670.17,9571.62,9474.38,9377.19,9280.50,9185.28,9090.50,8996.59,8904.59,8813.27,8722.35,8632.16,8543.22,8455.19,8367.75,8281.35,8195.87,8111.31,8027.79,7945.15,7863.25,7781.93,7701.22,7621.35,7542.31,7464.09,7386.68,7310.07,7234.25,7159.22,7084.97,7011.49,6938.78,6866.81,6795.60,6725.12,6655.37,6586.34,6518.04,6450.44,6383.54,6317.33,6251.81,6186.97,6122.81,6059.31,5996.46,5934.27,5872.73,5811.82,5751.54,5691.89,5632.86,5574.44,5516.63,5459.41,5402.79,5346.76,5291.31,5236.43,5182.12,5128.38,5075.19,5022.55,4970.46,4918.91,4867.90,4817.41,4767.45,4718.00,4669.07,4620.65,4572.73,4525.30,4478.37,4431.92,4385.96,4340.47,4295.46,4250.91,4206.82,4163.19,4120.01,4077.28,4035.00,3993.15,3951.73,3910.75,3870.19,3830.05,3790.33,3751.02,3712.12,3673.62,3635.52,3597.81,3560.50,3523.57,3487.03,3450.86,3415.07,3379.65,3344.60,3309.92,3275.59,3241.62,3208.00,3174.73,3141.80,3109.22,3076.97,3045.06,3013.48,2982.22,2951.29
93,13978.36,13847.12,13716.18,13587.47,13460.17,13334.22,13209.45,13085.30,12962.10,12839.70,12719.13,12599.44,12479.29,12359.91,12241.98,12125.45,12010.12,11896.00,11782.77,11670.45,11558.73,11447.17,11336.72,11228.18,11120.94,11014.24,10908.47,10804.32,10700.53,10597.45,10495.73,10394.30,10293.88,10194.76,10096.76,9999.39,9902.52,9806.92,9712.10,9618.13,9525.12,9432.99,9341.98,9251.59,9161.98,9073.28,8985.04,8897.65,8811.12,8725.42,8640.56,8556.53,8473.31,8390.90,8309.29,8228.48,8148.45,8069.20,7990.73,7913.01,7836.05,7759.84,7684.37,7609.64,7535.63,7462.34,7389.76,7317.89,7246.72,7176.24,7106.45,7037.33,6968.89,6901.11,6834.00,6767.53,6701.71,6636.53,6571.99,6508.07,6444.78,6382.10,6320.03,6258.56,6197.69,6137.42,6077.72,6018.62,5960.08,5902.11,5844.71,5787.87,5731.58,5675.83,5620.63,5565.97,5511.84,5458.23,5405.15,5352.58,5300.52,5248.97,5197.92,5147.37,5097.30,5047.73,4998.64,4950.02,4901.88,4854.21,4807.00,4760.24,4713.95,4668.10,4622.70,4577.74,4533.22,4489.13,4445.47,4402.24,4359.42,4317.02,4275.04,4233.46,4192.29,4151.52,4111.14,4071.16,4031.56,3992.35,3953.52,3915.07,3877.00,3839.29,3801.95,3764.97,3728.36,3692.10,3656.19,3620.63
94,15653.34,15515.66,15380.08,15245.71,15112.22,14980.31,14849.60,14718.98,14589.83,14462.06,14335.07,14209.00,14082.75,13957.22,13833.08,13710.62,13589.29,13468.57,13348.86,13230.10,13111.92,12994.15,12877.57,12762.70,12648.89,12535.47,12423.36,12312.70,12202.48,12093.18,11984.78,11876.60,11769.50,11664.07,11559.33,11455.16,11351.87,11249.54,11148.14,11047.61,10947.89,10849.04,10751.12,10653.94,10557.79,10461.95,10366.98,10272.87,10179.62,10087.21,9995.64,9904.91,9814.99,9725.89,9637.61,9550.12,9463.43,9377.52,9292.39,9208.04,9124.45,9041.62,8959.55,8878.22,8797.62,8717.76,8638.62,8560.20,8482.50,8405.50,8329.19,8253.58,8178.66,8104.42,8030.85,7957.95,7885.71,7814.12,7743.19,7672.90,7603.25,7534.23,7465.83,7398.06,7330.90,7264.36,7198.41,7133.07,7068.32,7004.15,6940.57,6877.57,6815.13,6753.27,6691.97,6631.22,6571.02,6511.37,6452.26,6393.69,6335.65,6278.14,6221.15,6164.67,6108.71,6053.26,5998.31,5943.86,5889.90,5836.44,5783.46,5730.96,5678.93,5627.38,5576.30,5525.68,5475.52,5425.81,5376.56,5327.75,5279.39,5231.46,5183.97,5136.92,5090.28,5044.08,4998.29,4952.92,4907.95,4863.40,4819.25,4775.51,4732.15,4689.20,4646.63,4604.45,4562.65,4521.23,4480.19,4439.52
95,17511.15,17369.03,17227.86,17088.12,16949.46,16812.52,16676.22,16540.78,16405.60,16271.21,16139.52,16007.95,15875.65,15744.34,15615.08,15486.96,15359.58,15233.01,15107.08,14982.39,14858.42,14734.96,14612.48,14491.77,14371.77,14252.14,14133.94,14017.06,13900.82,13785.26,13670.53,13556.03,13442.95,13331.20,13220.05,13109.45,12999.79,12890.98,12782.98,12675.89,12569.80,12464.53,12360.06,12256.53,12153.24,12050.81,11949.25,11848.54,11748.68,11649.66,11551.48,11454.13,11357.59,11261.87,11166.96,11072.84,10979.52,10886.99,10795.23,10704.25,10614.04,10524.58,10435.88,10347.93,10260.72,10174.24,10088.50,10003.47,9919.16,9835.56,9752.67,9670.48,9588.97,9508.16,9428.03,9348.57,9269.78,9191.65,9114.19,9037.37,8961.21,8885.68,8810.79,8736.54,8662.91,8589.90,8517.50,8445.72,8374.54,8303.96,8233.97,8164.58,8095.77,8027.54,7959.88,7892.80,7826.28,7760.32,7694.91,7630.06,7565.76,7501.99,7438.77,7376.07,7313.91,7252.27,7191.15,7130.54,7070.44,7010.85,6951.77,6893.18,6835.08,6777.48,6720.36,6663.72,6607.56,6551.87,6496.65,6441.90,6387.61,6333.77,6280.39,6227.46,6174.98,6122.93,6071.33,6020.16,5969.43,5919.12,5869.23,5819.76,5770.72,5722.08,5673.86,5626.04,5578.62,5531.60,5484.98,5438.76
96,19557.77,19411.04,19265.89,19122.12,18978.81,18837.18,18696.79,18555.79,18416.01,18277.82,18140.88,18004.26,17866.99,17731.36,17597.37,17464.12,17331.45,17199.41,17068.62,16939.15,16809.83,16681.01,16553.71,16427.16,16301.50,16176.59,16053.13,15930.67,15808.72,15687.65,15566.74,15447.09,15328.56,15210.63,15093.68,14977.32,14861.56,14746.84,14633.25,14520.17,14407.51,14296.35,14186.09,14075.76,13966.29,13857.67,13749.89,13642.95,13536.85,13431.57,13327.11,13223.46,13120.62,13018.58,12917.33,12816.87,12717.18,12618.28,12520.14,12422.77,12326.16,12230.29,12135.17,12040.80,11947.15,11854.23,11762.04,11670.56,11579.80,11489.74,11400.38,11311.72,11223.74,11136.45,11049.84,10963.90,10878.64,10794.03,10710.08,10626.79,10544.14,10462.13,10380.77,10300.03,10219.93,10140.44,10061.58,9983.33,9905.68,9828.65,9752.21,9676.36,9601.10,9526.43,9452.34,9378.83,9305.89,9233.51,9161.70,9090.45,9019.75,8949.60,8880.00,8810.94,8742.41,8674.42,8606.96,8540.02,8473.60,8407.70,8342.31,8277.43,8213.05,8149.18,8085.80,8022.91,7960.52,7898.61,7837.18,7776.23,7715.75,7655.74,7596.20,7537.12,7478.50,7420.34,7362.63,7305.37,7248.55,7192.18,7136.24,7080.74,7025.67,6971.03,6916.82,6863.02,6809.65,6756.69,6704.14,6652.00
97,21801.89,21653.03,21505.57,21357.90,21211.13,21066.05,20922.12,20778.33,20634.78,20493.21,20352.53,20211.51,20071.15,19931.90,19793.43,19656.00,19519.37,19383.43,19248.62,19114.68,18981.43,18848.73,18716.10,18585.15,18455.32,18326.11,18197.79,18070.54,17943.68,17816.91,17691.75,17567.45,17443.66,17320.66,17198.60,17077.42,16956.81,16837.38,16718.02,16599.03,16481.94,16365.47,16248.82,16133.01,16018.02,15903.86,15790.50,15677.96,15566.21,15455.27,15345.11,15235.74,15127.15,15019.33,14912.28,14806.00,14700.47,14595.69,14491.66,14388.37,14285.82,14184.00,14082.90,13982.53,13882.87,13783.92,13685.68,13588.13,13491.28,13395.13,13299.65,13204.86,13110.75,13017.30,12924.52,12832.40,12740.94,12650.13,12559.97,12470.45,12381.56,12293.32,12205.70,12118.70,12032.33,11946.57,11861.42,11776.88,11692.94,11609.60,11526.85,11444.69,11363.12,11282.13,11201.72,11121.88,11042.61,10963.91,10885.76,10808.17,10731.14,10654.65,10578.71,10503.32,10428.45,10354.13,10280.33,10207.06,10134.31,10062.07,9990.36,9919.15,9848.45,9778.26,9708.57,9639.37,9570.66,9502.45,9434.72,9367.48,9300.71,9234.42,9168.60,9103.26,9038.37,8973.95,8909.99,8846.49,8783.43,8720.83,8658.67,8596.96,8535.68,8474.85,8414.44,8354.47,8294.92,8235.80,8177.10,8118.82
98,24274.90,24124.05,23973.84,23824.01,23675.67,23529.58,23383.39,23237.13,23092.29,22947.56,22804.07,22661.05,22518.21,22376.00,22234.64,22094.46,21955.06,21816.48,21678.36,21541.70,21405.83,21268.60,21132.82,20999.44,20866.41,20733.21,20600.95,20469.86,20338.65,20208.80,20080.27,19951.79,19823.85,19697.06,19571.35,19445.56,19320.77,19196.79,19073.02,18950.46,18828.61,18706.63,18585.43,18465.03,18345.40,18226.55,18108.46,17991.14,17874.59,17758.78,17643.73,17529.42,17415.86,17303.03,17190.93,17079.55,16968.90,16858.97,16749.74,16641.23,16533.42,16426.30,16319.88,16214.15,16109.11,16004.74,15901.05,15798.04,15695.69,15594.00,15492.97,15392.60,15292.88,15193.80,15095.37,14997.57,14900.40,14803.87,14707.96,14612.67,14518.00,14423.95,14330.50,14237.66,14145.42,14053.78,13962.73,13872.27,13782.39,13693.10,13604.39,13516.25,13428.69,13341.69,13255.25,13169.38,13084.06,12999.29,12915.07,12831.40,12748.27,12665.68,12583.62,12502.10,12421.10,12340.63,12260.68,12181.25,12102.33,12023.92,11946.02,11868.63,11791.74,11715.34,11639.44,11564.04,11489.12,11414.68,11340.73,11267.26,11194.26,11121.74,11049.69,10978.10,10906.98,10836.32,10766.11,10696.36,10627.06,10558.22,10489.81,10421.85,10354.33,10287.25,10220.60,10154.39,10088.60,10023.24,9958.31,9893.79
99,26988.01,26837.34,26686.98,26537.69,26389.81,26242.57,26095.13,25948.55,25802.87,25657.84,25513.89,25370.45,25226.24,25082.49,24940.06,24798.31,24657.56,24516.96,24377.52,24239.60,24100.56,23962.46,23826.10,23690.32,23555.23,23419.64,23285.26,23151.62,23018.61,22886.69,22755.02,22624.35,22494.19,22364.56,22235.65,22107.02,21979.04,21851.97,21725.60,21599.65,21473.66,21348.41,21223.90,21100.10,20977.03,20854.68,20733.04,20612.11,20491.89,20372.36,20253.54,20135.41,20017.96,19901.20,19785.13,19669.73,19555.00,19440.94,19327.55,19214.82,19102.74,18991.32,18880.55,18770.43,18660.94,18552.10,18443.89,18336.31,18229.36,18123.04,18017.33,17912.24,17807.77,17703.90,17600.64,17497.98,17395.92,17294.45,17193.58,17093.29,16993.59,16894.48,16795.94,16697.97,16600.58,16503.75,16407.49,16311.79,16216.65,16122.06,16028.02,15934.54,15841.60,15749.20,15657.34,15566.01,15475.22,15384.96,15295.22,15206.01,15117.32,15029.14,14941.48,14854.33,14767.69,14681.56,14595.93,14510.79,14426.16,14342.01,14258.36,14175.19,14092.52,14010.32,13928.60,13847.36,13766.59,13686.29,13606.47,13527.10,13448.21,13369.77,13291.78,13214.26,13137.18,13060.56,12984.38,12908.65,12833.35,12758.50,12684.08,12610.10,12536.55,12463.43,12390.73,12318.46,12246.61,12175.18,12104.17,12033.57
100,29914.04,29765.92,29617.49,29468.44,29321.66,29175.39,29028.74,28884.68,28740.15,28596.74,28455.09,28312.20,28168.51,28026.00,27884.89,27743.36,27602.52,27462.57,27323.69,27185.46,27047.96,26910.79,26773.50,26637.92,26502.10,26366.78,26231.88,26097.68,25964.61,25832.65,25700.94,25568.91,25437.73,25307.11,25176.68,25046.32,24917.44,24789.35,24661.65,24533.58,24406.17,24279.43,24153.34,24027.91,23903.13,23778.99,23655.51,23532.66,23410.45,23288.88,23167.93,23047.62,22927.93,22808.86,22690.41,22572.57,22455.35,22338.74,22222.73,22107.32,21992.51,21878.30,21764.68,21651.66,21539.22,21427.36,21316.08,21205.39,21095.26,20985.71,20876.73,20768.31,20660.46,20553.17,20446.43,20340.25,20234.62,20129.54,20025.00,19921.01,19817.55,19714.64,19612.26,19510.41,19409.08,19308.29,19208.02,19108.27,19009.04,18910.32,18812.11,18714.42,18617.23,18520.55,18424.37,18328.69,18233.50,18138.81,18044.62,17950.91,17857.69,17764.95,17672.69,17580.91,17489.61,17398.79,17308.43,17218.55,17129.13,17040.17,16951.68,16863.65,16776.07,16688.95,16602.28,16516.06,16430.29,16344.97,16260.09,16175.64,16091.64,16008.07,15924.94,15842.24,15759.97,15678.13,15596.71,15515.71,15435.13,15354.98,15275.24,15195.91,15116.99,15038.49,14960.39,14882.70,14805.41,14728.52,14652.04,14575.95
101,33018.32,32874.11,32729.04,32584.42,32443.72,32301.31,32158.21,32016.67,31877.74,31737.85,31598.63,31460.41,31320.71,31182.15,31043.29,30904.75,30766.47,30629.29,30495.17,30360.89,30224.09,30086.67,29952.86,29820.13,29686.89,29552.25,29419.17,29288.58,29158.31,29027.18,28895.60,28765.68,28635.67,28505.67,28377.68,28249.57,28120.21,27993.48,27865.71,27738.52,27611.91,27485.87,27360.42,27235.53,27111.22,26987.47,26864.29,26741.66,26619.60,26498.10,26377.15,26256.75,26136.91,26017.61,25898.85,25780.64,25662.96,25545.83,25429.22,25313.15,25197.61,25082.60,24968.11,24854.15,24740.70,24627.77,24515.36,24403.46,24292.07,24181.20,24070.82,23960.95,23851.58,23742.71,23634.34,23526.46,23419.08,23312.18,23205.78,23099.86,22994.42,22889.46,22784.98,22680.98,22577.46,22474.40,22371.82,22269.71,22168.06,22066.87,21966.15,21865.89,21766.08,21666.73,21567.83,21469.39,21371.39,21273.84,21176.74,21080.08,20983.86,20888.08,20792.74,20697.83,20603.36,20509.32,20415.70,20322.52,20229.76,20137.42,20045.50,19954.01,19862.93,19772.26,19682.01,19592.18,19502.75,19413.73,19325.12,19236.91,19149.10,19061.70,18974.69,18888.08,18801.87,18716.05,18630.62,18545.58,18460.93,18376.67,18292.79,18209.29,18126.18,18043.44,17961.09,17879.10,17797.49,17716.26,17635.39,17554.90
102,36302.67,36165.44,36032.41,35895.73,35758.29,35622.79,35490.82,35358.54,35219.76,35083.54,34952.49,34821.23,34688.13,34554.52,34420.59,34287.70,34155.47,34027.21,33897.28,33762.11,33628.79,33500.88,33373.77,33244.43,33114.70,32984.74,32856.77,32731.57,32603.87,32477.48,32352.41,32225.56,32098.79,31974.45,31850.86,31724.29,31599.96,31475.19,31350.92,31227.13,31103.84,30981.03,30858.71,30736.87,30615.51,30494.63,30374.23,30254.30,30134.85,30015.87,29897.35,29779.31,29661.73,29544.62,29427.97,29311.78,29196.04,29080.77,28965.95,28851.58,28737.67,28624.20,28511.18,28398.61,28286.49,28174.80,28063.56,27952.76,27842.39,27732.46,27622.96,27513.90,27405.27,27297.06,27189.28,27081.93,26975.00,26868.50,26762.41,26656.75,26551.50,26446.66,26342.24,26238.24,26134.64,26031.45,25928.67,25826.30,25724.33,25622.76,25521.59,25420.83,25320.46,25220.48,25120.91,25021.72,24922.93,24824.52,24726.51,24628.88,24531.64,24434.78,24338.30,24242.21,24146.49,24051.15,23956.19,23861.61,23767.39,23673.55,23580.08,23486.98,23394.25,23301.88,23209.88,23118.24,23026.96,22936.04,22845.48,22755.28,22665.44,22575.95,22486.81,22398.02,22309.59,22221.50,22133.77,22046.38,21959.33,21872.63,21786.27,21700.25,21614.57,21529.23,21444.22,21359.56,21275.22,21191.22,21107.55,21024.21
103,39772.35,39649.63,39515.74,39384.98,39259.37,39139.17,39015.06,38883.02,38752.78,38632.03,38512.92,38388.28,38261.40,38135.90,38012.65,37888.44,37765.97,37641.24,37516.61,37392.49,37272.05,37149.81,37025.30,36905.79,36785.95,36665.70,36546.26,36424.50,36303.36,36184.11,36064.03,35944.56,35826.79,35710.39,35589.32,35469.51,35350.73,35232.35,35114.36,34996.77,34879.58,34762.77,34646.36,34530.34,34414.70,34299.46,34184.60,34070.12,33956.03,33842.32,33728.99,33616.03,33503.46,33391.27,33279.45,33168.00,33056.93,32946.23,32835.90,32725.94,32616.35,32507.12,32398.27,32289.77,32181.64,32073.87,31966.46,31859.42,31752.73,31646.39,31540.42,31434.80,31329.53,31224.61,31120.05,31015.83,30911.97,30808.45,30705.28,30602.46,30499.98,30397.84,30296.04,30194.59,30093.47,29992.70,29892.26,29792.16,29692.39,29592.96,29493.86,29395.09,29296.65,29198.54,29100.77,29003.31,28906.19,28809.39,28712.91,28616.76,28520.93,28425.42,28330.23,28235.36,28140.80,28046.57,27952.64,27859.04,27765.74,27672.76,27580.09,27487.73,27395.68,27303.94,27212.51,27121.38,27030.56,26940.04,26849.82,26759.91,26670.29,26580.98,26491.97,26403.25,26314.83,26226.71,26138.89,26051.35,25964.11,25877.16,25790.51,25704.14,25618.06,25532.28,25446.77,25361.56,25276.63,25191.98,25107.62,25023.54
104,43390.95,43272.77,43156.31,43039.07,42923.90,42808.70,42696.56,42581.99,42470.54,42359.22,42250.13,42136.79,42016.98,41906.46,41792.34,41675.37,41564.33,41452.83,41344.18,41237.47,41118.88,41006.01,40895.33,40784.11,40676.33,40562.34,40452.65,40342.27,40231.45,40120.27,40011.63,39904.67,39796.88,39683.31,39571.00,39461.37,39352.05,39243.03,39134.31,39025.89,38917.77,38809.96,38702.44,38595.22,38488.29,38381.67,38275.33,38169.30,38063.55,37958.10,37852.94,37748.07,37643.50,37539.21,37435.21,37331.50,37228.08,37124.94,37022.09,36919.52,36817.24,36715.24,36613.53,36512.10,36410.94,36310.07,36209.48,36109.16,36009.13,35909.37,35809.88,35710.67,35611.74,35513.08,35414.70,35316.59,35218.74,35121.18,35023.88,34926.85,34830.08,34733.59,34637.37,34541.41,34445.71,34350.28,34255.12,34160.22,34065.58,33971.21,33877.09,33783.24,33689.65,33596.32,33503.24,33410.42,33317.86,33225.56,33133.51,33041.72,32950.18,32858.89,32767.86,32677.08,32586.55,32496.28,32406.25,32316.47,32226.94,32137.66,32048.63,31959.84,31871.30,31783.00,31694.95,31607.14,31519.58,31432.26,31345.18,31258.34,31171.74,31085.38,30999.26,30913.38,30827.74,30742.34,30657.17,30572.24,30487.54,30403.08,30318.85,30234.85,30151.09,30067.56,29984.26,29901.19,29818.35,29735.75,29653.37,29571.21
105,47136.36,47038.43,46950.64,46835.16,46722.33,46641.72,46537.31,46430.34,46340.52,46248.32,46150.09,46029.70,45937.56,45844.14,45738.86,45648.96,45540.29,45437.53,45350.70,45244.71,45145.42,45054.94,44952.37,44849.71,44750.81,44658.61,44563.24,44465.68,44362.75,44269.68,44169.42,44069.46,43973.01,43871.92,43774.64,43677.58,43580.73,43484.10,43387.68,43291.47,43195.48,43099.70,43004.13,42908.78,42813.63,42718.70,42623.98,42529.47,42435.16,42341.07,42247.18,42153.51,42060.04,41966.78,41873.72,41780.87,41688.23,41595.79,41503.56,41411.53,41319.71,41228.09,41136.67,41045.45,40954.44,40863.63,40773.02,40682.61,40592.41,40502.40,40412.59,40322.98,40233.57,40144.36,40055.35,39966.53,39877.91,39789.49,39701.26,39613.23,39525.39,39437.75,39350.30,39263.05,39175.99,39089.12,39002.45,38915.96,38829.67,38743.57,38657.67,38571.95,38486.42,38401.08,38315.93,38230.97,38146.20,38061.62,37977.22,37893.01,37808.99,37725.16,37641.51,37558.04,37474.76,37391.67,37308.76,37226.03,37143.49,37061.13,36978.95,36896.95,36815.14,36733.51,36652.06,36570.79,36489.70,36408.78,36328.05,36247.50,36167.13,36086.93,36006.92,35927.08,35847.41,35767.93,35688.62,35609.48,35530.52,35451.74,35373.13,35294.70,35216.43,35138.35,35060.43,34982.69,34905.12,34827.73,34750.50,34673.45
106,50974.83,50905.47,50795.10,50706.90,50661.56,50590.22,50474.80,50380.10,50308.84,50232.60,50140.61,50083.06,50023.64,49933.78,49841.41,49747.31,49672.55,49587.40,49486.00,49400.07,49333.15,49264.71,49174.41,49083.49,49002.65,48917.95,48838.90,48750.98,48665.56,48583.66,48508.13,48424.83,48334.79,48252.89,48171.12,48089.50,48008.02,47926.67,47845.46,47764.39,47683.45,47602.66,47522.00,47441.47,47361.08,47280.83,47200.72,47120.74,47040.90,46961.19,46881.61,46802.18,46722.87,46643.70,46564.67,46485.77,46407.00,46328.36,46249.86,46171.49,46093.26,46015.16,45937.19,45859.35,45781.64,45704.07,45626.62,45549.31,45472.13,45395.08,45318.16,45241.37,45164.71,45088.18,45011.78,44935.51,44859.37,44783.36,44707.48,44631.72,44556.10,44480.60,44405.23,44329.99,44254.87,44179.88,44105.02,44030.29,43955.68,43881.20,43806.85,43732.62,43658.52,43584.54,43510.69,43436.96,43363.36,43289.88,43216.53,43143.30,43070.20,42997.22,42924.36,42851.63,42779.02,42706.53,42634.17,42561.92,42489.81,42417.81,42345.93,42274.18,42202.55,42131.04,42059.65,41988.38,41917.24,41846.21,41775.30,41704.52,41633.85,41563.30,41492.88,41422.57,41352.38,41282.31,41212.36,41142.53,41072.81,41003.22,40933.74,40864.38,40795.14,40726.01,40657.00,40588.11,40519.34,40450.68,40382.14,40313.71
