,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,2111,2112,2113,2114,2115,2116,2117,2118,2119,2120
70,4790.12,4662.59,4666.60,4483.41,4663.17,4442.74,4314.16,4240.28,4109.59,4061.81,4082.86,3923.34,3903.43,3737.96,3693.00,3687.40,3471.97,3410.09,3284.67,3052.37,2946.69,2796.80,2678.93,2629.14,2465.04,2399.52,2286.73,2312.73,2159.30,2156.14,2177.28,2035.27,1990.24,1941.86,1931.45,1880.58,1870.10,1879.65,1796.01,2088.10,1913.24,1855.10,1806.88,1793.24,1778.69,1763.12,1746.46,1729.06,1711.54,1693.75,1675.84,1658.03,1640.01,1621.95,1604.10,1586.07,1568.16,1550.38,1532.53,1514.67,1496.73,1478.99,1461.30,1443.51,1426.13,1409.11,1392.14,1375.40,1359.18,1343.48,1327.67,1311.80,1296.10,1280.66,1265.66,1250.94,1236.40,1221.92,1207.55,1193.39,1179.46,1165.38,1151.27,1137.48,1123.90,1110.41,1097.14,1084.08,1070.98,1058.25,1045.62,1032.86,1020.20,1007.90,995.89,983.81,971.97,960.40,948.91,937.46,926.19,914.97,903.88,893.16,882.44,871.72,861.18,850.89,840.72,830.56,820.41,810.51,801.00,791.56,782.05,772.64,763.39,754.28,745.16,736.16,727.39,718.65,709.98,701.57,693.22,684.90,676.60,668.41,660.45,652.42,644.42,636.81,629.23,621.58,614.05,606.68,599.43,592.26,585.15,578.14
71,5217.28,5097.06,5077.24,4850.10,5024.28,4841.94,4763.27,4522.47,4572.28,4336.08,4471.18,4344.99,4417.28,4097.96,4073.31,3984.74,3896.30,3711.89,3684.70,3397.97,3261.30,3225.65,3075.79,2876.25,2854.62,2664.38,2546.66,2537.11,2408.32,2372.26,2379.24,2281.34,2168.72,2148.71,2175.60,2159.78,2010.41,2060.35,2027.76,2233.43,2106.05,2042.07,1989.09,1974.35,1959.02,1942.69,1925.16,1906.69,1887.68,1868.31,1848.64,1828.89,1809.19,1789.31,1769.46,1749.71,1729.84,1710.22,1690.71,1671.01,1651.18,1631.60,1612.20,1592.68,1573.26,1554.31,1535.88,1517.37,1499.13,1481.57,1464.23,1447.06,1429.88,1412.67,1396.06,1379.62,1363.48,1347.71,1331.96,1316.41,1300.88,1285.55,1270.39,1255.14,1239.97,1225.04,1210.43,1195.99,1181.69,1167.65,1153.66,1139.86,1125.93,1112.02,1098.83,1085.78,1072.57,1059.60,1046.91,1034.42,1021.99,1009.65,997.38,985.47,973.70,961.94,950.37,938.96,927.69,916.52,905.39,894.38,883.80,873.34,862.96,852.59,842.35,832.37,822.34,812.47,802.74,793.15,783.53,774.02,764.85,755.80,746.73,737.72,728.82,719.97,711.20,702.71,694.36,685.87,677.57,669.55,661.56,653.59,645.70,637.98
72,5736.29,5705.12,5570.09,5425.01,5498.84,5427.72,5213.81,5173.98,4992.31,4883.69,4751.02,4739.61,4749.97,4440.47,4502.71,4463.24,4213.32,4174.01,4031.09,3819.86,3635.08,3534.25,3376.49,3268.32,3087.05,2952.91,2861.06,2790.48,2700.18,2626.13,2554.31,2555.25,2540.25,2454.15,2401.93,2335.75,2352.24,2195.20,2190.34,2464.93,2330.07,2259.03,2199.67,2182.77,2166.00,2148.77,2130.42,2110.93,2090.50,2069.28,2047.64,2025.72,2003.98,1982.25,1960.20,1938.29,1916.44,1894.51,1872.79,1851.17,1829.41,1807.65,1786.08,1764.70,1743.33,1722.05,1701.30,1681.09,1660.91,1640.97,1621.58,1602.66,1583.94,1565.12,1546.57,1528.21,1510.10,1492.54,1475.20,1458.11,1440.98,1423.85,1407.24,1390.85,1374.12,1357.47,1341.15,1325.10,1309.32,1293.74,1278.21,1262.99,1247.88,1232.46,1217.43,1202.99,1188.56,1174.07,1159.91,1146.18,1132.59,1118.90,1105.31,1092.01,1078.85,1065.92,1053.14,1040.52,1028.07,1015.68,1003.46,991.27,979.39,967.73,956.17,944.73,933.37,922.27,911.23,900.44,889.72,879.06,868.41,857.81,847.60,837.49,827.43,817.54,807.77,797.95,788.19,778.77,769.51,760.12,751.01,742.12,733.10,724.28,715.63,707.08
73,6351.54,6292.32,6157.14,5928.82,5942.66,5842.08,5673.52,5666.73,5475.21,5381.66,5218.43,4994.84,5237.61,5037.49,4958.99,4801.10,4677.60,4519.87,4512.61,4274.76,4022.90,3881.39,3819.15,3552.09,3410.69,3222.41,3107.42,3135.08,2951.33,2893.94,2731.21,2751.09,2764.45,2625.71,2666.65,2568.89,2608.28,2583.62,2393.44,2757.20,2588.24,2508.50,2441.19,2420.82,2401.77,2383.10,2363.73,2343.10,2321.31,2298.48,2274.67,2250.54,2226.53,2202.43,2178.15,2153.75,2129.47,2105.27,2080.93,2056.81,2032.90,2008.80,1984.79,1960.98,1937.37,1913.81,1890.53,1867.85,1845.64,1823.49,1801.50,1780.26,1759.54,1739.06,1718.63,1698.14,1677.79,1657.94,1638.77,1619.90,1600.98,1582.09,1563.48,1545.30,1527.15,1508.82,1490.55,1472.67,1455.15,1437.85,1420.63,1403.57,1386.91,1370.23,1353.41,1336.94,1320.89,1304.95,1289.17,1273.70,1258.71,1243.77,1228.63,1213.88,1199.21,1184.77,1170.60,1156.64,1142.86,1129.00,1115.42,1102.00,1088.70,1075.63,1062.75,1050.14,1037.49,1025.01,1012.88,1000.75,988.78,977.11,965.46,953.77,942.34,930.98,919.69,908.66,897.86,887.06,876.21,865.67,855.38,845.09,834.92,824.94,814.93,805.21,795.72,786.21
74,6770.24,6926.24,6753.19,6526.07,6568.03,6451.31,6161.47,6126.34,6092.45,5886.16,5826.21,5677.70,5556.28,5419.94,5421.94,5313.16,5230.48,5106.38,4838.08,4789.36,4492.41,4414.39,4264.08,3930.79,3899.17,3598.34,3523.85,3337.99,3238.97,3202.75,3132.59,3021.01,3006.97,3004.56,3055.53,2898.31,2891.76,2828.61,2745.46,2971.98,2881.98,2791.65,2714.85,2690.02,2667.43,2646.19,2625.23,2603.45,2580.31,2556.00,2530.39,2503.86,2477.25,2450.47,2423.43,2396.51,2369.52,2342.56,2315.68,2288.67,2261.92,2235.40,2208.83,2182.17,2155.75,2129.79,2104.20,2078.77,2053.65,2029.24,2004.88,1980.75,1957.49,1934.73,1912.25,1889.73,1867.06,1844.80,1823.24,1802.17,1781.31,1760.52,1739.81,1719.28,1699.21,1679.32,1659.10,1639.06,1619.57,1600.29,1581.12,1562.15,1543.51,1525.19,1506.88,1488.46,1470.29,1452.72,1435.30,1417.87,1400.96,1384.55,1367.92,1351.35,1335.18,1319.10,1303.13,1287.51,1272.18,1256.82,1241.59,1226.78,1212.14,1197.51,1183.08,1168.96,1154.98,1141.18,1127.64,1114.10,1100.76,1087.69,1074.83,1061.88,1049.09,1036.49,1023.93,1011.69,999.62,987.69,975.69,963.89,952.46,941.02,929.64,918.49,907.45,896.65,886.01,875.42
75,7448.40,7420.88,7299.78,7094.96,7257.98,6978.31,6766.56,6674.91,6606.62,6426.83,6238.19,6044.74,6230.19,5660.06,5918.85,5856.50,5596.29,5438.34,5429.37,5135.88,5025.10,4873.45,4676.36,4454.56,4152.73,4023.31,3965.77,3805.09,3601.80,3538.88,3306.89,3373.57,3364.04,3243.88,3348.25,3269.44,3224.17,3167.66,3074.54,3471.62,3211.35,3108.94,3020.67,2990.51,2963.30,2938.25,2914.53,2890.89,2866.35,2840.40,2813.08,2784.55,2755.10,2725.42,2695.75,2665.88,2635.92,2606.02,2576.16,2546.37,2516.50,2486.84,2457.59,2428.12,2398.62,2369.70,2341.34,2313.17,2284.99,2257.60,2230.84,2203.92,2177.52,2152.03,2127.00,2102.29,2077.49,2052.68,2028.40,2004.60,1981.34,1958.47,1935.57,1912.84,1890.44,1868.36,1846.31,1824.10,1802.17,1780.56,1759.32,1738.45,1717.75,1697.21,1677.01,1656.95,1636.73,1616.79,1597.41,1578.21,1559.24,1540.70,1522.36,1504.14,1486.12,1468.35,1450.63,1433.09,1415.94,1398.97,1382.18,1365.69,1349.28,1333.07,1316.95,1301.07,1285.59,1270.30,1255.19,1240.18,1225.49,1210.74,1196.25,1182.07,1167.88,1153.86,1139.97,1126.37,1112.85,1099.46,1086.24,1073.17,1060.38,1047.64,1035.00,1022.57,1010.23,998.21,986.27,974.49
76,8131.89,8036.92,7898.40,7654.58,8026.40,7840.96,7476.14,7269.74,7200.74,7036.88,6878.03,6726.30,6784.38,6395.12,6245.41,6362.00,6262.80,6043.01,5893.59,5599.67,5454.62,5438.80,5202.30,4845.53,4776.81,4497.52,4413.52,4193.61,4100.53,3890.92,3762.16,3738.78,3670.62,3577.82,3689.73,3566.22,3639.40,3495.09,3366.16,3870.88,3576.72,3461.64,3361.42,3324.69,3291.77,3261.77,3234.02,3207.55,3181.17,3153.73,3124.55,3093.96,3062.14,3029.49,2996.78,2963.78,2930.38,2897.21,2864.12,2831.03,2798.04,2764.94,2732.34,2700.04,2667.56,2635.31,2603.57,2572.22,2541.27,2510.73,2480.61,2451.06,2421.71,2392.80,2364.73,2337.23,2309.97,2282.79,2255.69,2229.04,2202.79,2177.25,2152.19,2127.00,2102.11,2077.40,2053.08,2029.05,2004.59,1980.32,1956.74,1933.47,1910.43,1887.69,1865.20,1843.03,1820.99,1798.70,1776.77,1755.62,1734.71,1713.79,1693.15,1673.15,1653.36,1633.57,1614.04,1594.61,1575.26,1556.40,1537.92,1519.53,1501.14,1483.15,1465.32,1447.62,1430.35,1413.30,1396.43,1379.77,1363.38,1347.05,1330.95,1315.21,1299.56,1283.92,1268.45,1253.30,1238.26,1223.30,1208.62,1194.19,1179.88,1165.71,1151.67,1137.89,1124.30,1110.85,1097.47,1084.37
77,8706.25,8809.73,8669.55,8341.83,8605.16,8461.87,8022.75,7888.92,7930.48,7575.04,7564.13,7415.15,7439.40,7058.12,7029.27,6454.78,6815.27,6563.26,6539.07,6219.24,6052.72,5916.81,5792.39,5455.23,5324.51,5020.25,4889.17,4691.02,4462.47,4372.18,4094.65,4129.47,4018.29,3928.96,4070.86,3994.73,3941.13,3972.86,3693.21,4280.44,3980.94,3853.48,3741.73,3698.42,3658.57,3622.63,3589.99,3559.43,3529.94,3500.42,3469.59,3436.93,3402.75,3367.33,3330.94,3294.46,3257.85,3220.97,3184.27,3147.69,3111.07,3074.53,3038.01,3002.03,2966.56,2930.85,2895.41,2860.59,2826.45,2792.65,2758.87,2725.85,2693.56,2661.33,2629.57,2598.63,2568.39,2538.66,2508.75,2478.98,2449.59,2420.76,2392.91,2365.24,2337.57,2310.15,2283.00,2256.54,2230.15,2203.20,2176.58,2150.64,2125.01,2099.82,2074.85,2050.01,2025.78,2001.58,1977.11,1953.14,1929.92,1906.94,1883.85,1861.26,1839.49,1817.65,1795.76,1774.30,1752.91,1731.76,1711.20,1690.84,1670.47,1650.30,1630.48,1611.02,1591.79,1572.64,1553.81,1535.32,1516.97,1498.88,1481.13,1463.51,1446.04,1428.82,1411.69,1394.80,1378.15,1361.48,1345.10,1329.14,1313.24,1297.47,1281.90,1266.60,1251.48,1236.46,1221.59,1207.02
78,9618.52,9611.47,9488.77,9041.83,9278.09,9222.15,8575.29,8601.43,8599.67,8317.88,8153.61,8085.88,8202.09,7748.40,7904.30,7528.40,6906.61,7295.02,7157.29,6916.90,6600.58,6477.25,6255.46,6136.56,5805.76,5542.26,5368.78,5262.39,4892.95,4902.66,4548.36,4632.18,4586.77,4421.92,4435.85,4422.70,4391.03,4368.05,4253.24,4848.22,4431.20,4292.58,4169.17,4119.68,4073.10,4030.06,3991.14,3955.32,3921.46,3888.58,3855.51,3820.92,3784.33,3746.20,3706.56,3665.96,3625.53,3585.14,3544.35,3503.76,3463.15,3422.53,3382.16,3341.79,3302.14,3262.97,3223.81,3185.02,3146.85,3109.28,3072.03,3035.15,2998.83,2963.34,2927.95,2892.92,2859.07,2825.94,2792.97,2760.20,2727.48,2695.23,2663.76,2632.95,2602.50,2572.11,2541.93,2512.19,2483.12,2453.92,2424.29,2395.14,2366.59,2338.55,2310.90,2283.24,2256.07,2229.39,2202.70,2175.96,2149.56,2124.12,2098.85,2073.39,2048.67,2024.58,2000.56,1976.57,1952.96,1929.47,1906.23,1883.60,1861.15,1838.73,1816.60,1794.97,1773.61,1752.32,1731.31,1710.49,1690.12,1670.07,1650.23,1630.67,1611.13,1592.07,1573.15,1554.27,1535.63,1517.15,1498.99,1481.11,1463.39,1445.84,1428.57,1411.49,1394.61,1377.91,1361.42,1345.20
79,10529.65,10456.11,10180.02,9814.66,10221.37,9864.98,9524.53,9394.49,9356.97,9182.30,9063.95,8581.92,9019.72,8427.86,8643.22,8336.32,8005.85,7483.56,7902.98,7452.64,7335.33,7216.72,7147.46,6668.33,6493.88,6228.83,5996.73,5963.70,5521.10,5310.70,5178.64,5019.57,4985.48,4868.12,4977.40,4896.62,4906.79,4829.71,4751.11,5468.71,4937.92,4787.92,4654.11,4598.79,4545.83,4495.71,4449.15,4406.76,4367.50,4329.97,4293.39,4256.22,4217.18,4176.25,4133.49,4089.21,4044.16,3999.36,3954.31,3908.96,3863.85,3818.73,3773.75,3729.07,3684.49,3640.68,3597.61,3554.57,3511.83,3469.74,3428.47,3387.70,3346.95,3306.88,3267.83,3228.85,3190.36,3153.10,3116.46,3080.37,3044.25,3008.28,2972.85,2937.88,2903.95,2870.59,2837.17,2803.99,2771.11,2738.86,2706.77,2674.24,2642.19,2610.72,2579.84,2549.20,2518.81,2488.85,2459.38,2430.16,2400.64,2371.65,2343.62,2315.66,2287.66,2260.36,2233.84,2207.36,2180.87,2154.94,2129.03,2103.37,2078.42,2053.67,2029.05,2004.64,1980.74,1957.22,1933.82,1910.62,1887.86,1865.41,1843.16,1821.25,1799.64,1778.38,1757.16,1736.12,1715.34,1694.79,1674.58,1654.54,1634.65,1615.04,1595.85,1576.79,1557.88,1539.27,1520.89,1502.78
80,11329.91,11366.14,11059.31,10916.83,11003.18,10793.62,10302.78,10335.57,10219.22,10035.13,9811.95,9605.11,9672.59,9257.60,9346.72,9330.87,8952.50,8533.91,7755.25,8231.12,8027.99,7959.70,7737.41,7350.86,7116.00,6936.19,6653.65,6526.42,6367.20,6054.26,5793.02,5623.19,5705.90,5547.17,5661.84,5452.14,5476.79,5422.94,5324.61,6167.88,5510.29,5349.10,5206.00,5147.18,5087.90,5030.99,4976.88,4926.62,4880.63,4837.17,4795.49,4754.36,4712.30,4668.46,4622.29,4574.40,4525.04,4474.95,4424.80,4374.41,4323.99,4273.84,4223.85,4173.98,4124.42,4075.08,4026.72,3979.30,3931.84,3884.56,3838.17,3792.63,3747.36,3702.37,3658.34,3615.20,3572.08,3529.60,3488.52,3448.18,3408.20,3368.28,3328.42,3289.18,3250.82,3213.49,3176.52,3139.47,3102.61,3066.33,3030.85,2995.48,2959.70,2924.06,2889.38,2855.16,2821.26,2787.83,2754.68,2722.04,2689.65,2657.12,2625.03,2594.01,2563.17,2532.30,2502.16,2472.79,2443.55,2414.36,2385.56,2356.82,2328.51,2301.01,2273.70,2246.43,2219.52,2192.99,2166.94,2141.12,2115.49,2090.23,2065.35,2040.78,2016.61,1992.82,1969.02,1945.52,1922.36,1899.41,1876.75,1854.25,1832.00,1810.07,1788.61,1767.31,1746.10,1725.22,1704.64,1684.36
81,12327.04,12267.64,12009.14,11464.24,11844.25,11505.06,11128.22,11132.31,11120.96,10638.68,10702.50,10251.88,10571.52,9962.58,10157.81,10018.19,9639.46,9452.32,9142.97,8307.83,8686.71,8821.23,8702.96,8041.27,7989.04,7546.31,7539.33,7379.35,6938.08,6809.67,6426.98,6493.08,6405.64,6103.54,6224.54,6094.00,6104.76,6107.19,5829.55,6699.13,6161.60,5990.17,5837.94,5777.05,5713.67,5650.10,5588.63,5530.32,5476.01,5425.44,5377.45,5330.86,5284.63,5237.23,5187.69,5135.75,5081.78,5026.46,4970.29,4914.18,4857.98,4801.59,4745.75,4689.95,4634.34,4579.38,4524.90,4471.43,4418.87,4366.19,4313.82,4262.47,4211.85,4161.77,4112.10,4063.21,4015.22,3967.54,3920.53,3874.86,3830.25,3785.98,3741.60,3697.54,3654.10,3611.55,3569.96,3528.75,3487.77,3447.18,3406.92,3367.52,3328.34,3288.42,3249.13,3210.61,3172.57,3135.18,3097.96,3061.15,3025.12,2989.16,2952.85,2917.35,2882.91,2848.69,2814.51,2781.07,2748.48,2715.99,2683.51,2651.59,2619.80,2588.46,2557.96,2527.59,2497.31,2467.39,2438.05,2409.01,2380.13,2351.70,2323.77,2296.29,2269.08,2242.19,2215.52,2189.13,2163.10,2137.37,2111.93,2086.68,2061.70,2037.08,2012.84,1988.96,1965.22,1941.70,1918.55,1895.75
82,13221.42,13615.75,13018.77,12491.84,13052.11,12507.04,11829.40,11869.82,12075.22,11605.53,11659.48,11339.08,11515.31,10911.97,11203.64,10871.87,10755.87,10389.34,10466.34,9793.49,8676.35,9570.52,9535.09,8969.81,8599.51,8586.10,8409.89,8079.21,7777.53,7502.38,7293.43,7244.89,7353.24,6901.98,7134.39,6830.91,6813.13,6683.00,6476.37,7586.22,6909.43,6725.40,6563.53,6500.86,6435.16,6367.29,6298.71,6232.29,6168.97,6109.46,6053.89,6000.75,5948.79,5896.71,5843.08,5787.06,5728.37,5667.29,5604.96,5542.06,5478.98,5415.82,5352.85,5290.32,5227.83,5166.09,5105.27,5044.54,4985.01,4926.55,4868.10,4810.13,4752.91,4696.53,4640.93,4585.61,4531.14,4477.98,4424.78,4372.36,4321.77,4272.00,4222.66,4173.45,4124.32,4075.99,4028.63,3982.28,3936.64,3891.08,3845.76,3800.99,3757.11,3713.27,3669.05,3625.26,3582.35,3540.00,3498.17,3456.94,3416.16,3375.90,3335.80,3295.43,3255.80,3217.43,3179.32,3141.30,3103.95,3067.64,3031.50,2995.39,2959.84,2924.31,2889.40,2855.41,2821.47,2787.76,2754.49,2721.79,2689.37,2657.18,2625.54,2594.41,2563.72,2533.37,2503.36,2473.68,2444.32,2415.29,2386.68,2358.20,2330.04,2302.23,2274.75,2247.93,2221.18,2194.58,2168.38,2142.65
83,14222.34,13984.44,14338.26,13535.84,14137.24,13387.57,13158.70,12915.23,13046.10,12742.80,12565.44,12343.11,12432.61,11887.25,12176.10,11834.96,11683.63,11585.36,11462.97,11009.25,10562.08,9367.52,10553.23,9944.35,9623.03,9351.25,9208.12,8920.72,8587.02,8244.39,8112.02,8148.47,8043.21,7784.77,8067.77,7758.85,7717.86,7574.94,7328.17,8335.17,7757.52,7558.86,7384.17,7319.07,7251.37,7181.01,7107.99,7034.15,6962.13,6893.18,6828.27,6767.09,6708.04,6649.75,6590.96,6530.35,6466.82,6400.02,6331.14,6261.12,6190.42,6119.62,6049.08,5978.58,5908.35,5838.95,5770.38,5702.23,5634.65,5568.64,5503.63,5438.61,5373.85,5310.14,5247.57,5185.58,5124.08,5063.44,5003.94,4944.94,4886.54,4829.94,4774.52,4719.43,4664.48,4609.83,4556.10,4503.28,4451.57,4400.50,4349.67,4299.17,4249.22,4200.26,4151.47,4102.13,4053.32,4005.33,3958.11,3911.69,3865.60,3820.06,3775.18,3730.40,3685.50,3641.34,3598.35,3555.84,3513.40,3471.72,3431.13,3390.82,3350.51,3310.72,3271.18,3232.33,3194.16,3156.21,3118.68,3081.63,3045.00,3008.80,2972.97,2937.47,2902.63,2868.35,2834.44,2801.04,2767.99,2735.24,2702.81,2670.60,2638.90,2607.55,2576.50,2546.05,2515.84,2485.77,2456.12,2427.02
84,15542.90,15347.82,15217.96,14495.04,15217.97,14591.74,13947.44,13929.75,14132.68,13739.57,13986.53,13239.35,13899.61,13198.43,12981.01,12851.51,12549.98,12480.54,12589.30,12090.61,11799.70,11040.29,10094.42,11184.85,10811.62,10324.39,10120.36,10076.76,9608.23,9353.38,9014.26,9071.76,8995.33,8623.63,8954.29,8748.25,8633.70,8495.96,8277.85,9367.72,8704.15,8488.16,8297.92,8226.60,8156.66,8084.52,8009.04,7930.63,7851.16,7773.57,7698.79,7627.79,7560.22,7494.38,7429.32,7363.09,7294.35,7222.47,7147.00,7069.53,6991.04,6911.33,6832.07,6753.22,6674.36,6596.50,6519.42,6442.87,6367.25,6292.44,6218.83,6146.28,6073.96,6002.12,5931.38,5861.79,5792.84,5724.20,5656.80,5590.83,5524.95,5460.03,5396.99,5334.98,5273.66,5212.41,5151.46,5091.58,5032.78,4975.03,4918.04,4861.25,4804.96,4749.39,4694.61,4640.07,4585.13,4530.72,4477.40,4424.88,4373.01,4321.75,4270.83,4220.64,4171.01,4121.03,4071.58,4023.69,3976.20,3928.76,3882.56,3837.42,3792.14,3747.16,3702.95,3658.88,3615.34,3572.62,3530.51,3488.71,3447.22,3406.34,3366.00,3325.92,3286.35,3247.48,3209.12,3171.34,3133.99,3097.10,3060.44,3024.10,2988.30,2952.96,2917.92,2883.27,2849.12,2815.26,2781.87,2748.95
85,16635.30,16552.33,16023.66,15675.63,16443.20,15923.73,14954.62,15101.68,15575.51,14832.53,14588.91,14281.55,14957.36,13923.99,14104.86,14211.20,13838.41,13556.14,13535.07,13178.90,13283.39,12743.19,12702.76,10405.68,11710.52,11594.27,11185.54,11108.04,10654.39,10429.03,10042.29,10115.56,10158.13,9769.44,10126.98,9727.43,9670.19,9442.38,9243.01,10477.55,9760.89,9522.09,9312.12,9232.35,9156.54,9081.95,9004.95,8924.03,8840.05,8754.76,8670.96,8589.81,8512.22,8438.01,8365.36,8292.47,8217.92,8140.62,8059.52,7974.42,7887.05,7798.49,7709.50,7621.05,7533.04,7445.62,7359.22,7273.43,7188.47,7104.84,7021.67,6939.81,6859.36,6778.92,6699.19,6620.80,6543.36,6466.73,6390.75,6315.78,6242.16,6169.01,6096.78,6026.59,5957.70,5889.28,5820.97,5753.31,5686.67,5620.87,5556.55,5492.98,5429.64,5367.03,5304.90,5243.76,5183.13,5121.87,5061.39,5002.18,4943.57,4885.81,4828.53,4771.71,4716.06,4660.73,4604.96,4550.04,4496.46,4443.61,4391.21,4339.67,4288.97,4238.64,4188.66,4139.28,4090.03,4041.44,3994.01,3947.05,3900.38,3854.04,3808.47,3763.59,3718.91,3674.87,3631.49,3588.66,3546.38,3504.69,3463.47,3422.48,3381.96,3342.05,3302.52,3263.42,3224.88,3186.74,3148.99,3111.80
86,17850.01,17805.32,17663.46,16629.36,17463.20,17648.27,16085.77,16207.86,16589.63,16087.21,15844.42,15541.94,16066.43,14965.33,15542.43,15319.75,15028.32,14629.91,14524.51,14343.37,14020.96,14106.86,13934.32,13052.59,11502.68,12914.72,12647.02,12518.77,11698.37,11432.30,10961.68,11489.87,11293.46,10728.38,11238.00,10783.35,10872.16,10902.85,10306.11,11781.51,10929.06,10664.94,10429.80,10339.51,10254.55,10173.83,10094.99,10012.79,9926.54,9836.62,9744.95,9654.92,9567.26,9483.12,9401.91,9321.38,9240.28,9156.99,9070.03,8978.34,8882.63,8784.65,8685.83,8586.58,8487.92,8390.28,8293.25,8197.38,8102.39,8008.65,7915.80,7823.57,7732.87,7643.48,7554.44,7466.16,7379.27,7293.47,7208.47,7123.93,7040.72,6959.20,6878.09,6798.05,6719.92,6643.15,6567.19,6491.25,6416.00,6341.82,6268.68,6197.03,6126.25,6055.90,5986.15,5917.07,5849.15,5781.51,5713.58,5646.57,5580.57,5515.24,5450.83,5387.11,5324.16,5262.17,5200.43,5138.54,5077.52,5018.15,4959.41,4900.93,4843.51,4787.30,4731.21,4675.36,4620.33,4565.69,4511.78,4458.86,4406.46,4354.42,4303.04,4252.42,4202.34,4152.66,4103.58,4055.21,4007.36,3960.30,3913.87,3867.76,3822.14,3777.08,3732.54,3688.50,3645.01,3602.03,3559.51,3517.56
87,19174.24,18793.05,18636.84,17995.22,18048.44,17663.96,17375.03,17513.72,17706.26,17093.49,17522.93,16730.85,17401.01,16290.71,16595.97,16566.32,16439.54,15996.73,15897.31,15384.69,15009.72,15236.80,15390.10,14708.51,14033.68,11839.14,14017.85,13687.68,13279.88,12765.85,12380.04,12641.43,12349.44,12187.59,12485.35,11945.01,12214.97,11987.62,11419.69,13435.91,12195.93,11906.12,11644.05,11540.13,11444.63,11355.49,11270.67,11186.95,11099.86,11008.09,10912.26,10814.72,10718.42,10623.94,10532.45,10443.80,10355.56,10265.34,10171.92,10074.47,9971.89,9864.94,9755.78,9645.33,9535.16,9426.33,9318.23,9211.10,9105.26,9000.50,8896.70,8794.08,8692.30,8592.15,8493.38,8395.01,8297.53,8201.19,8106.20,8012.13,7918.91,7827.20,7736.96,7647.27,7558.44,7471.93,7386.95,7302.35,7218.37,7135.12,7052.79,6971.88,6892.48,6813.98,6735.92,6658.48,6581.84,6506.48,6431.54,6356.21,6281.75,6208.48,6136.17,6064.78,5994.19,5924.44,5855.54,5787.04,5718.52,5650.94,5585.08,5519.92,5455.04,5391.35,5328.74,5266.66,5204.82,5143.72,5083.16,5023.28,4964.51,4906.40,4848.78,4791.54,4735.27,4679.64,4624.46,4570.03,4516.05,4463.08,4410.88,4359.12,4307.84,4257.16,4207.19,4157.63,4108.61,4060.32,4012.65,3965.48
88,20219.76,20618.36,19904.63,18829.97,19841.70,19867.53,18000.97,18373.98,19313.53,17681.58,18619.31,17866.77,18714.24,17706.70,18013.41,17771.86,17684.99,17099.63,17684.22,16849.84,16683.31,16698.55,16481.56,16181.08,16005.18,14496.25,12758.72,15511.86,14880.44,13967.20,13682.58,13910.10,13841.64,13525.47,14102.82,13508.69,13436.20,13523.72,13046.92,14714.84,13561.07,13244.80,12955.13,12838.48,12730.45,12631.42,12538.21,12449.23,12361.02,12268.69,12171.67,12070.14,11966.71,11863.39,11761.58,11663.25,11567.14,11470.00,11369.84,11266.23,11157.44,11043.10,10923.83,10801.78,10679.91,10558.62,10438.68,10319.90,10202.11,10085.73,9970.16,9855.78,9742.98,9630.93,9520.45,9411.65,9303.35,9195.74,9089.54,8985.00,8881.57,8778.84,8677.57,8578.07,8479.13,8381.16,8285.45,8191.51,8098.45,8005.70,7913.42,7822.59,7733.42,7645.61,7558.70,7472.42,7386.62,7301.71,7218.38,7135.47,7052.31,6970.00,6889.11,6809.19,6730.29,6652.27,6574.90,6498.81,6423.11,6347.35,6272.86,6200.05,6127.80,6055.89,5985.48,5916.67,5847.78,5779.13,5711.64,5644.53,5578.33,5513.31,5448.85,5384.93,5321.86,5259.47,5197.81,5136.89,5076.43,5016.83,4958.10,4900.11,4842.71,4785.96,4729.93,4674.42,4619.50,4565.35,4511.87,4458.97
