,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,2111,2112,2113
88,9120.58,9023.85,8924.5,8824.29,8724.92,8626.25,8527.23,8429.4,8332.35,8235.86,8140.21,8045.79,7953.09,7861.16,7769.51,7678.47,7590.03,7503.03,7415.52,7328.65,7243.18,7158.32,7073.54,6990.19,6909.27,6829.0,6748.73,6670.19,6592.95,6516.89,6442.82,6369.11,6295.03,6221.87,6150.08,6079.42,6009.71,5940.79,5872.57,5805.01,5738.61,5672.89,5606.17,5539.42,5474.02,5409.88,5347.05,5284.93,5222.68,5160.56,5099.57,5039.5,4980.09,4921.6,4863.76,4806.37,4749.96,4694.83,4639.94,4584.99,4530.6,4476.77,4423.78,4371.86,4320.34,4268.89,4218.42,4169.03,4120.01,4071.7,4024.13,3976.84,3930.02,3883.93,3838.4,3793.1,3748.29,3704.22,3660.48,3617.38,3574.78,3532.68,3491.08,3449.97,3409.34,3369.19,3329.51,3290.3,3251.56,3213.26,3175.42,3138.03,3101.07,3064.56,3028.47,2992.8,2957.56,2922.73,2888.31,2854.3,2820.68,2787.47,2754.64,2722.2,2690.14,2658.46,2627.16,2596.22,2565.65,2535.43,2505.57,2476.07,2446.91,2418.09,2389.62,2361.48,2333.67,2306.18,2279.03,2252.19,2225.67,2199.46,2173.55,2147.96,2122.66,2097.67,2072.96,2048.55,2024.43,2000.59,1977.03,1953.75,1930.74,1908.0,1885.53,1863.33,1841.38,1819.7,1798.27,1777.09,1756.17,1735.48,1715.05,1694.85,1674.89,1655.17,1635.67,1616.41,1597.38,1578.57,1559.98,1541.61,1523.45,1505.51,1487.78,1470.26,1452.95,1435.84,1418.93,1402.22,1385.71,1369.39,1353.26
89,10310.25,10201.48,10089.09,9976.28,9864.52,9753.33,9642.27,9531.94,9422.88,9314.54,9207.05,9101.26,8997.04,8893.46,8790.18,8688.15,8588.52,8490.44,8392.18,8294.51,8198.31,8102.75,8007.5,7913.85,7822.65,7731.97,7641.62,7553.29,7466.28,7380.66,7296.94,7213.72,7130.25,7047.78,6966.94,6887.16,6808.47,6730.77,6653.64,6577.42,6502.81,6428.44,6353.12,6277.83,6203.78,6131.64,6060.86,5990.56,5920.33,5850.32,5781.43,5713.55,5646.37,5580.18,5514.88,5450.09,5386.36,5324.11,5261.9,5199.87,5138.76,5077.73,5017.87,4959.19,4900.71,4842.72,4785.66,4729.54,4674.31,4619.86,4565.84,4512.32,4459.46,4407.39,4355.71,4304.47,4253.98,4204.01,4154.64,4105.85,4057.64,4009.99,3962.9,3916.37,3870.38,3824.93,3780.02,3735.63,3691.76,3648.41,3605.57,3563.23,3521.39,3480.04,3439.17,3398.79,3358.88,3319.43,3280.46,3241.93,3203.87,3166.24,3129.06,3092.32,3056.01,3020.12,2984.66,2949.61,2914.97,2880.74,2846.92,2813.49,2780.45,2747.8,2715.53,2683.64,2652.13,2620.99,2590.21,2559.79,2529.74,2500.03,2470.67,2441.66,2412.99,2384.65,2356.65,2328.98,2301.63,2274.6,2247.89,2221.5,2195.41,2169.63,2144.15,2118.97,2094.09,2069.5,2045.2,2021.18,1997.45,1973.99,1950.81,1927.91,1905.27,1882.9,1860.79,1838.93,1817.34,1796.0,1774.91,1754.07,1733.47,1713.11,1693.0,1673.12,1653.47,1634.05,1614.87,1595.9,1577.16,1558.64,1540.34
90,11624.94,11502.93,11377.22,11251.39,11127.83,11005.33,10882.52,10760.7,10640.34,10520.69,10402.18,10285.01,10169.18,10054.69,9940.96,9828.01,9717.39,9608.63,9499.81,9391.71,9284.99,9179.11,9073.56,8969.5,8868.23,8767.74,8667.56,8569.22,8472.41,8377.17,8283.81,8191.16,8098.12,8006.33,7916.43,7827.43,7739.6,7652.77,7566.73,7481.89,7398.46,7315.39,7231.39,7147.26,7065.03,6984.62,6905.13,6826.63,6748.25,6669.9,6592.94,6517.06,6441.76,6367.8,6294.72,6222.05,6150.78,6080.85,6011.18,5941.86,5873.23,5805.03,5737.7,5671.67,5606.23,5541.07,5476.8,5414.04,5352.11,5290.7,5229.95,5169.75,5110.51,5051.84,4993.5,4936.02,4879.16,4822.06,4765.62,4709.84,4654.71,4600.23,4546.39,4493.18,4440.59,4388.61,4337.25,4286.48,4236.31,4186.73,4137.73,4089.3,4041.43,3994.13,3947.38,3901.18,3855.52,3810.39,3765.79,3721.72,3678.16,3635.11,3592.56,3550.51,3508.95,3467.88,3427.3,3387.18,3347.54,3308.36,3269.63,3231.36,3193.54,3156.16,3119.22,3082.71,3046.63,3010.97,2975.73,2940.9,2906.48,2872.46,2838.84,2805.62,2772.78,2740.32,2708.25,2676.55,2645.23,2614.26,2583.67,2553.43,2523.54,2494.0,2464.81,2435.96,2407.45,2379.27,2351.43,2323.9,2296.7,2269.82,2243.26,2217.0,2191.05,2165.41,2140.06,2115.01,2090.26,2065.79,2041.61,2017.72,1994.1,1970.76,1947.7,1924.9,1902.37,1880.1,1858.1,1836.35,1814.86,1793.62,1772.62
91,13071.33,12935.66,12799.14,12664.69,12532.49,12400.85,12269.08,12138.69,12009.34,11880.49,11752.55,11626.33,11501.9,11378.98,11256.1,11133.95,11014.81,10897.32,10779.7,10662.65,10547.25,10432.64,10318.22,10205.31,10095.34,9986.24,9877.44,9770.95,9665.61,9561.81,9460.38,9359.17,9257.65,9157.6,9059.46,8962.16,8866.09,8771.28,8677.25,8584.36,8492.83,8401.83,8309.8,8217.95,8127.77,8038.96,7951.92,7865.79,7779.5,7693.53,7608.63,7524.9,7442.09,7360.52,7279.72,7199.73,7121.1,7043.72,6966.7,6889.99,6814.0,6738.15,6663.6,6590.56,6517.99,6445.57,6374.35,6304.58,6235.48,6167.27,6099.6,6032.79,5966.58,5900.77,5835.99,5771.78,5707.92,5644.77,5582.32,5520.56,5459.48,5399.08,5339.35,5280.27,5221.85,5164.08,5106.95,5050.45,4994.57,4939.31,4884.66,4830.62,4777.18,4724.32,4672.06,4620.37,4569.25,4518.7,4468.7,4419.26,4370.37,4322.02,4274.2,4226.91,4180.14,4133.9,4088.16,4042.93,3998.2,3953.97,3910.22,3866.96,3824.18,3781.87,3740.03,3698.65,3657.73,3617.26,3577.24,3537.66,3498.52,3459.81,3421.54,3383.68,3346.25,3309.22,3272.61,3236.4,3200.6,3165.19,3130.17,3095.54,3061.29,3027.42,2993.93,2960.8,2928.05,2895.65,2863.61,2831.93,2800.6,2769.61,2738.97,2708.67,2678.7,2649.07,2619.76,2590.77,2562.11,2533.76,2505.73,2478.01,2450.59,2423.48,2396.67,2370.15,2343.93,2318.0,2292.35,2266.99,2241.91,2217.1,2192.57
92,14649.0,14504.42,14361.23,14219.52,14079.92,13941.68,13802.55,13664.26,13527.69,13391.65,13256.52,13122.72,12990.88,12860.07,12729.63,12600.45,12473.53,12348.27,12222.99,12098.69,11975.87,11853.54,11731.29,11610.91,11493.2,11376.52,11260.25,11145.58,11032.89,10921.93,10812.57,10703.67,10594.82,10487.14,10381.13,10276.42,10173.02,10070.9,9969.51,9868.88,9769.83,9671.44,9572.06,9472.41,9374.32,9278.26,9183.57,9089.87,8996.32,8902.54,8810.07,8719.16,8628.93,8539.61,8451.62,8364.39,8278.21,8193.8,8109.62,8025.33,7941.74,7858.7,7777.02,7696.79,7616.89,7537.27,7458.83,7381.96,7306.01,7230.54,7155.86,7081.9,7008.7,6936.14,6864.23,6792.7,6721.93,6651.89,6582.58,6513.99,6446.11,6378.95,6312.48,6246.7,6181.62,6117.2,6053.47,5990.39,5927.97,5866.2,5805.08,5744.59,5684.74,5625.5,5566.89,5508.88,5451.48,5394.68,5338.47,5282.84,5227.79,5173.32,5119.42,5066.07,5013.29,4961.05,4909.36,4858.2,4807.58,4757.49,4707.92,4658.86,4610.32,4562.28,4514.74,4467.7,4421.15,4375.08,4329.49,4284.38,4239.74,4195.56,4151.85,4108.58,4065.77,4023.41,3981.49,3940.0,3898.95,3858.32,3818.12,3778.33,3738.97,3700.01,3661.45,3623.3,3585.55,3548.19,3511.22,3474.63,3438.43,3402.6,3367.14,3332.06,3297.34,3262.98,3228.98,3195.34,3162.04,3129.1,3096.49,3064.23,3032.3,3000.7,2969.44,2938.5,2907.88,2877.58,2847.59,2817.92,2788.56,2759.51,2730.75
93,16355.68,16204.95,16054.72,15906.97,15761.27,15615.53,15470.01,15325.92,15182.91,15039.78,14897.4,14757.1,14618.7,14481.06,14343.43,14206.88,14073.15,13941.24,13809.24,13677.63,13547.65,13418.39,13289.06,13161.4,13036.65,12912.64,12788.81,12667.41,12547.52,12428.87,12312.4,12196.59,12080.39,11965.49,11852.5,11740.53,11629.99,11520.36,11411.52,11303.81,11197.73,11092.07,10985.04,10878.06,10772.48,10668.87,10567.21,10466.3,10365.02,10263.78,10164.33,10065.88,9967.93,9871.59,9776.2,9681.37,9588.2,9496.51,9404.78,9313.14,9222.3,9131.93,9042.94,8955.32,8868.02,8781.26,8695.72,8611.69,8528.33,8445.66,8364.03,8283.09,8202.66,8122.87,8043.49,7964.88,7887.03,7809.95,7733.62,7658.04,7583.2,7509.09,7435.7,7363.03,7291.07,7219.81,7149.25,7079.38,7010.19,6941.68,6873.84,6806.66,6740.14,6674.26,6609.03,6544.44,6480.48,6417.15,6354.43,6292.33,6230.83,6169.94,6109.64,6049.93,5990.8,5932.25,5874.28,5816.86,5760.02,5703.72,5647.98,5592.78,5538.12,5484.0,5430.4,5377.33,5324.77,5272.73,5221.2,5170.17,5119.65,5069.61,5020.06,4971.0,4922.42,4874.31,4826.67,4779.5,4732.79,4686.54,4640.74,4595.38,4550.47,4506.0,4461.96,4418.35,4375.17,4332.41,4290.07,4248.14,4206.62,4165.51,4124.8,4084.49,4044.57,4005.04,3965.9,3927.14,3888.76,3850.75,3813.12,3775.85,3738.95,3702.41,3666.23,3630.4,3594.92,3559.78,3524.99,3490.54,3456.43,3422.65,3389.2
94,18176.5,18019.95,17864.94,17711.2,17559.92,17409.85,17258.97,17108.99,16959.73,16810.72,16663.32,16517.59,16373.02,16229.22,16085.83,15943.41,15803.71,15665.57,15527.05,15389.44,15253.47,15117.65,14982.24,14848.57,14717.14,14586.67,14456.83,14329.05,14202.24,14076.99,13954.22,13831.93,13709.44,13587.89,13467.97,13349.13,13231.39,13115.47,13000.01,12885.37,12772.35,12659.81,12546.16,12432.04,12319.89,12209.88,12101.02,11992.96,11884.93,11777.04,11670.31,11564.67,11460.2,11356.66,11254.1,11152.5,11052.09,10953.33,10854.56,10755.89,10658.14,10560.61,10464.36,10369.84,10275.94,10181.99,10089.08,9997.97,9907.77,9818.23,9729.45,9641.37,9553.93,9466.75,9380.37,9294.77,9209.96,9125.92,9042.64,8960.13,8878.37,8797.35,8717.08,8637.54,8558.72,8480.62,8403.23,8326.55,8250.57,8175.29,8100.69,8026.77,7953.53,7880.95,7809.04,7737.78,7667.17,7597.21,7527.88,7459.19,7391.13,7323.68,7256.85,7190.64,7125.02,7060.0,6995.58,6931.75,6868.5,6805.82,6743.72,6682.18,6621.21,6560.79,6500.92,6441.6,6382.82,6324.58,6266.87,6209.68,6153.02,6096.87,6041.24,5986.11,5931.49,5877.36,5823.73,5770.59,5717.93,5665.76,5614.06,5562.83,5512.07,5461.77,5411.93,5362.55,5313.61,5265.13,5217.08,5169.48,5122.31,5075.57,5029.25,4983.36,4937.89,4892.83,4848.18,4803.94,4760.1,4716.67,4673.63,4630.98,4588.72,4546.85,4505.36,4464.25,4423.51,4383.15,4343.15,4303.52,4264.25,4225.34,4186.79
95,20120.11,19959.91,19801.21,19644.04,19488.53,19333.23,19177.98,19023.79,18870.01,18717.28,18565.63,18414.58,18265.04,18116.72,17968.49,17821.16,17676.72,17533.44,17389.59,17247.23,17105.8,16964.78,16824.29,16684.77,16548.2,16412.76,16277.52,16143.77,16011.21,15880.37,15751.82,15624.06,15495.51,15367.79,15241.86,15117.05,14993.78,14871.48,14749.69,14628.94,14509.96,14391.33,14271.43,14151.46,14033.0,13916.46,13801.52,13687.41,13572.88,13458.3,13345.11,13233.64,13122.43,13012.25,12903.62,12795.24,12688.21,12582.88,12477.49,12372.37,12267.95,12163.75,12061.19,11960.38,11859.51,11758.5,11659.05,11561.29,11464.22,11367.81,11272.3,11177.49,11082.74,10988.8,10895.65,10803.29,10711.72,10620.92,10530.89,10441.63,10353.12,10265.36,10178.35,10092.07,10006.52,9921.7,9837.6,9754.21,9671.53,9589.55,9508.26,9427.67,9347.75,9268.52,9189.95,9112.05,9034.81,8958.23,8882.29,8807.0,8732.35,8658.33,8584.94,8512.17,8440.01,8368.47,8297.54,8227.2,8157.46,8088.32,8019.76,7951.78,7884.37,7817.54,7751.27,7685.57,7620.42,7555.83,7491.78,7428.28,7365.31,7302.88,7240.98,7179.6,7118.74,7058.4,6998.57,6939.24,6880.42,6822.1,6764.27,6706.94,6650.08,6593.71,6537.82,6482.4,6427.46,6372.97,6318.95,6265.39,6212.28,6159.62,6107.41,6055.64,6004.31,5953.41,5902.95,5852.91,5803.3,5754.11,5705.33,5656.97,5609.02,5561.48,5514.33,5467.59,5421.25,5375.29,5329.73,5284.55,5239.76,5195.34,5151.3
96,22253.69,22091.15,21929.4,21768.94,21609.4,21450.92,21292.77,21135.08,20978.02,20822.09,20666.11,20511.28,20358.49,20206.41,20054.14,19903.17,19754.56,19606.95,19459.4,19312.2,19166.37,19021.22,18876.1,18732.6,18591.73,18450.96,18310.87,18172.33,18034.76,17899.27,17765.55,17632.15,17498.13,17365.63,17234.75,17104.48,16975.62,16847.69,16720.68,16594.73,16470.04,16346.01,16220.46,16094.68,15970.52,15848.12,15727.64,15607.78,15487.29,15366.52,15247.67,15129.93,15012.76,14897.29,14782.09,14667.35,14554.44,14442.8,14331.02,14219.84,14109.44,13998.9,13889.91,13782.38,13675.0,13567.87,13462.15,13357.79,13254.06,13151.24,13049.16,12947.03,12845.7,12745.16,12645.41,12546.45,12448.25,12350.83,12254.16,12158.26,12063.1,11968.69,11875.02,11782.08,11689.87,11598.38,11507.61,11417.54,11328.18,11239.52,11151.56,11064.28,10977.69,10891.77,10806.53,10721.95,10638.04,10554.78,10472.17,10390.21,10308.9,10228.21,10148.16,10068.74,9989.94,9911.75,9834.18,9757.21,9680.85,9605.08,9529.91,9455.32,9381.32,9307.9,9235.05,9162.78,9091.06,9019.91,8949.32,8879.28,8809.79,8740.84,8672.43,8604.55,8537.21,8470.39,8404.1,8338.33,8273.07,8208.32,8144.08,8080.34,8017.1,7954.35,7892.1,7830.33,7769.05,7708.24,7647.92,7588.06,7528.67,7469.75,7411.29,7353.29,7295.74,7238.64,7181.98,7125.77,7070.0,7014.67,6959.77,6905.3,6851.26,6797.64,6744.44,6691.65,6639.28,6587.32,6535.76,6484.61,6433.86,6383.51,6333.55
97,24621.09,24457.09,24293.25,24130.19,23969.0,23809.27,23649.14,23487.85,23328.79,23170.54,23012.28,22855.36,22699.76,22544.19,22389.04,22235.26,22083.69,21933.08,21782.27,21631.9,21482.46,21333.53,21185.16,21037.96,20892.47,20748.71,20604.32,20461.28,20320.27,20180.67,20042.94,19904.8,19766.52,19629.55,19494.04,19359.2,19225.66,19093.56,18961.82,18830.61,18700.86,18571.52,18440.9,18310.39,18181.15,18053.87,17928.44,17803.14,17676.52,17550.45,17426.62,17303.59,17180.96,17059.38,16938.89,16818.92,16699.85,16582.19,16465.13,16348.11,16231.39,16115.16,16000.25,15886.65,15773.43,15660.31,15548.39,15437.99,15328.14,15219.07,15109.89,15001.5,14893.89,14787.04,14680.97,14575.65,14471.09,14367.28,14264.22,14161.89,14060.3,13959.44,13859.3,13759.88,13661.17,13563.17,13465.88,13369.28,13273.37,13178.16,13083.62,12989.77,12896.58,12804.07,12712.22,12621.03,12530.49,12440.6,12351.36,12262.75,12174.79,12087.45,12000.74,11914.65,11829.18,11744.32,11660.07,11576.43,11493.39,11410.94,11329.08,11247.81,11167.12,11087.01,11007.48,10928.52,10850.12,10772.29,10695.01,10618.29,10542.12,10466.5,10391.41,10316.87,10242.86,10169.38,10096.43,10024.01,9952.1,9880.71,9809.83,9739.45,9669.59,9600.22,9531.35,9462.98,9395.1,9327.7,9260.79,9194.35,9128.4,9062.92,8997.9,8933.35,8869.27,8805.65,8742.48,8679.76,8617.5,8555.68,8494.31,8433.37,8372.87,8312.81,8253.18,8193.97,8135.19,8076.84,8018.9,7961.37,7904.26,7847.56,7791.26
98,27196.17,27031.32,26868.96,26705.79,26544.91,26383.92,26221.18,26060.86,25901.54,25741.85,25582.76,25424.47,25266.72,25110.38,24954.74,24799.18,24645.57,24493.37,24339.65,24187.34,24036.41,23886.0,23735.34,23585.68,23439.05,23291.45,23144.18,22999.05,22855.59,22713.44,22572.19,22431.0,22289.83,22149.91,22010.35,21871.77,21735.18,21599.39,21464.01,21328.49,21194.68,21061.59,20926.88,20792.42,20659.62,20528.58,20398.13,20267.82,20137.62,20008.28,19879.78,19751.49,19624.66,19499.12,19373.86,19248.72,19125.18,19003.39,18880.82,18758.6,18637.15,18516.21,18396.36,18277.43,18159.0,18040.82,17923.83,17808.15,17692.98,17577.6,17462.98,17349.1,17235.97,17123.57,17011.91,16900.97,16790.76,16681.27,16572.49,16464.42,16357.05,16250.39,16144.42,16039.14,15934.55,15830.64,15727.4,15624.84,15522.95,15421.73,15321.16,15221.25,15121.99,15023.38,14925.41,14828.08,14731.39,14635.33,14539.89,14445.07,14350.88,14257.29,14164.32,14071.95,13980.19,13889.02,13798.45,13708.47,13619.08,13530.27,13442.04,13354.38,13267.3,13180.78,13094.83,13009.44,12924.6,12840.32,12756.59,12673.4,12590.76,12508.65,12427.08,12346.04,12265.53,12185.55,12106.09,12027.14,11948.71,11870.8,11793.39,11716.48,11640.08,11564.17,11488.76,11413.84,11339.41,11265.47,11192.0,11119.02,11046.51,10974.48,10902.91,10831.81,10761.18,10691.0,10621.29,10552.03,10483.22,10414.85,10346.94,10279.47,10212.43,10145.84,10079.68,10013.95,9948.64,9883.77,9819.32,9755.28,9691.67,9628.47,9565.68
99,29930.52,29769.77,29607.36,29445.71,29286.33,29124.79,28963.01,28804.65,28646.29,28488.15,28329.28,28170.54,28015.75,27860.83,27704.89,27550.82,27397.41,27243.42,27090.83,26939.48,26789.01,26638.42,26487.58,26338.02,26189.42,26041.14,25894.17,25748.35,25603.62,25459.69,25317.01,25175.01,25032.78,24891.22,24749.56,24609.6,24471.67,24333.51,24194.8,24057.98,23922.14,23786.03,23649.34,23513.09,23378.83,23244.46,23110.93,22978.62,22846.49,22714.14,22582.28,22452.13,22322.43,22193.45,22065.15,21937.26,21810.85,21685.32,21559.4,21433.66,21309.01,21184.28,21060.73,20938.9,20816.46,20694.46,20573.69,20453.62,20333.5,20214.09,20095.39,19977.38,19860.06,19743.43,19627.49,19512.22,19397.64,19283.72,19170.48,19057.9,18945.98,18834.72,18724.12,18614.16,18504.85,18396.18,18288.14,18180.75,18073.98,17967.84,17862.32,17757.43,17653.15,17549.48,17446.42,17343.96,17242.11,17140.86,17040.2,16940.13,16840.64,16741.75,16643.43,16545.69,16448.53,16351.93,16255.91,16160.44,16065.54,15971.2,15877.4,15784.16,15691.47,15599.32,15507.72,15416.65,15326.11,15236.11,15146.63,15057.69,14969.26,14881.35,14793.96,14707.08,14620.71,14534.85,14449.5,14364.64,14280.29,14196.43,14113.06,14030.18,13947.78,13865.88,13784.45,13703.5,13623.02,13543.02,13463.49,13384.43,13305.83,13227.69,13150.01,13072.78,12996.01,12919.69,12843.82,12768.4,12693.42,12618.87,12544.77,12471.1,12397.86,12325.06,12252.68,12180.72,12109.19,12038.08,11967.39,11897.11,11827.24,11757.78,11688.74
100,32804.08,32644.33,32485.8,32329.54,32174.49,32015.31,31859.38,31704.85,31550.26,31394.86,31237.88,31083.34,30929.89,30777.39,30626.64,30474.36,30323.01,30172.86,30022.38,29873.07,29724.74,29575.84,29426.61,29278.66,29131.14,28986.2,28841.0,28695.76,28551.44,28407.92,28267.12,28126.03,27983.94,27842.68,27702.8,27564.21,27425.1,27286.32,27149.44,27012.26,26875.62,26739.71,26603.16,26467.31,26332.19,26197.74,26064.05,25930.97,25797.9,25664.53,25532.82,25401.61,25270.9,25141.16,25011.57,24882.62,24754.59,24627.13,24500.11,24373.65,24247.28,24121.13,23996.25,23871.61,23747.48,23623.3,23499.83,23376.89,23254.59,23132.94,23011.91,22891.52,22771.77,22652.63,22534.12,22416.23,22298.96,22182.3,22066.25,21950.81,21835.98,21721.74,21608.1,21495.05,21382.6,21270.74,21159.46,21048.76,20938.64,20829.1,20720.13,20611.73,20503.9,20396.63,20289.92,20183.77,20078.18,19973.14,19868.65,19764.71,19661.3,19558.44,19456.12,19354.34,19253.08,19152.36,19052.16,18952.49,18853.34,18754.7,18656.59,18558.98,18461.89,18365.31,18269.23,18173.65,18078.57,17983.99,17889.91,17796.31,17703.21,17610.6,17518.46,17426.81,17335.64,17244.95,17154.73,17064.99,16975.71,16886.9,16798.55,16710.67,16623.25,16536.28,16449.77,16363.71,16278.1,16192.94,16108.23,16023.96,15940.13,15856.74,15773.78,15691.26,15609.17,15527.51,15446.27,15365.46,15285.08,15205.11,15125.57,15046.44,14967.72,14889.41,14811.52,14734.03,14656.95,14580.27,14503.99,14428.11,14352.63,14277.54,14202.85
101,35810.1,35658.92,35510.12,35359.62,35203.56,35054.69,34908.93,34758.85,34610.39,34459.65,34305.96,34155.43,34008.95,33863.11,33715.54,33569.04,33422.56,33276.9,33132.81,32988.0,32842.78,32696.47,32552.9,32409.0,32267.25,32126.66,31983.68,31842.23,31700.6,31561.88,31423.49,31284.77,31147.5,31009.54,30871.7,30734.35,30599.73,30466.07,30329.59,30194.44,30060.44,29926.57,29792.17,29658.15,29525.73,29393.6,29261.87,29129.31,28997.37,28866.98,28736.05,28605.34,28476.3,28348.52,28220.8,28091.8,27964.19,27838.83,27712.65,27586.58,27460.8,27334.79,27210.47,27087.12,26963.16,26838.81,26715.36,26592.48,26470.16,26348.41,26227.21,26106.58,25986.49,25866.96,25747.98,25629.55,25511.66,25394.32,25277.51,25161.24,25045.51,24930.3,24815.63,24701.49,24587.87,24474.77,24362.19,24250.14,24138.59,24027.56,23917.04,23807.03,23697.53,23588.52,23480.02,23372.02,23264.52,23157.51,23050.99,22944.96,22839.42,22734.37,22629.8,22525.71,22422.1,22318.96,22216.3,22114.11,22012.39,21911.14,21810.36,21710.04,21610.18,21510.78,21411.84,21313.35,21215.31,21117.73,21020.59,20923.9,20827.66,20731.86,20636.5,20541.58,20447.09,20353.04,20259.42,20166.24,20073.48,19981.15,19889.24,19797.75,19706.69,19616.05,19525.82,19436.01,19346.61,19257.62,19169.04,19080.87,18993.1,18905.74,18818.78,18732.22,18646.05,18560.29,18474.92,18389.94,18305.35,18221.15,18137.34,18053.91,17970.87,17888.21,17805.93,17724.03,17642.5,17561.35,17480.57,17400.17,17320.13,17240.46,17161.16
102,38938.76,38801.19,38655.36,38506.7,38363.69,38225.33,38083.41,37941.95,37802.51,37657.8,37515.69,37376.07,37235.61,37095.23,36954.45,36815.34,36676.74,36538.94,36400.48,36263.74,36127.1,35988.21,35849.86,35714.43,35580.42,35446.0,35309.76,35175.03,35041.73,34907.19,34774.28,34641.63,34508.43,34375.09,34243.61,34115.31,33986.18,33852.81,33722.72,33595.0,33465.31,33335.73,33205.89,33077.78,32949.84,32820.28,32691.47,32563.74,32437.46,32311.12,32184.49,32058.6,31932.76,31808.94,31685.34,31560.75,31436.7,31313.95,31190.75,31067.71,30945.02,30822.94,30701.94,30581.4,30460.23,30338.99,30218.24,30097.96,29978.16,29858.84,29740.0,29621.62,29503.72,29386.29,29269.33,29152.83,29036.79,28921.22,28806.1,28691.45,28577.25,28463.5,28350.21,28237.37,28124.98,28013.04,27901.54,27790.48,27679.87,27569.7,27459.96,27350.66,27241.8,27133.37,27025.37,26917.81,26810.67,26703.95,26597.67,26491.8,26386.36,26281.33,26176.73,26072.54,25968.76,25865.4,25762.45,25659.91,25557.77,25456.05,25354.73,25253.81,25153.29,25053.17,24953.46,24854.14,24755.21,24656.68,24558.54,24460.79,24363.43,24266.46,24169.87,24073.67,23977.85,23882.41,23787.35,23692.67,23598.37,23504.44,23410.89,23317.71,23224.9,23132.46,23040.38,22948.68,22857.34,22766.36,22675.74,22585.49,22495.59,22406.05,22316.87,22228.04,22139.57,22051.45,21963.68,21876.26,21789.19,21702.46,21616.08,21530.04,21444.35,21358.99,21273.98,21189.3,21104.96,21020.96,20937.29,20853.96,20770.95,20688.28,20605.93
103,42170.3,42056.63,41927.77,41784.44,41645.21,41511.6,41377.1,41253.92,41124.87,40990.63,40857.2,40718.65,40592.09,40464.95,40331.48,40202.48,40069.75,39945.16,39824.1,39699.32,39569.55,39438.24,39307.93,39184.06,39061.88,38933.61,38809.1,38685.64,38563.28,38435.69,38306.53,38181.7,38059.6,37936.57,37812.89,37692.07,37568.75,37444.26,37322.36,37199.53,37080.42,36958.83,36836.3,36714.04,36590.29,36470.63,36350.56,36230.2,36111.84,35994.13,35874.62,35752.52,35632.67,35517.91,35401.5,35279.87,35163.45,35048.45,34929.54,34813.32,34697.25,34579.87,34463.93,34349.51,34233.51,34117.9,34002.68,33887.85,33773.4,33659.35,33545.67,33432.39,33319.48,33206.96,33094.81,32983.05,32871.66,32760.65,32650.01,32539.75,32429.85,32320.33,32211.18,32102.4,31993.99,31885.94,31778.26,31670.94,31563.98,31457.39,31351.15,31245.27,31139.75,31034.59,30929.78,30825.33,30721.23,30617.48,30514.08,30411.03,30308.32,30205.97,30103.96,30002.29,29900.97,29799.99,29699.35,29599.06,29499.1,29399.47,29300.19,29201.24,29102.62,29004.34,28906.39,28808.76,28711.47,28614.51,28517.88,28421.57,28325.58,28229.92,28134.59,28039.57,27944.88,27850.51,27756.45,27662.71,27569.29,27476.19,27383.4,27290.92,27198.75,27106.9,27015.36,26924.12,26833.2,26742.58,26652.26,26562.26,26472.55,26383.15,26294.05,26205.25,26116.75,26028.55,25940.65,25853.05,25765.74,25678.72,25592.0,25505.57,25419.44,25333.59,25248.04,25162.77,25077.79,24993.1,24908.7,24824.58,24740.74,24657.19,24573.92
